"";"cod_Cajero";"Vecinos_Raw";"BBVA";"Bancolombia";"Davivienda";"ATH";"Caja_Social";"Citibank";"Colpatria";"Servibanca";"Itau";"Agrario";"Falabella";"Otros"
"67";533;"ATM Servibanca|Cajero Davivienda|Cajero Ath Centro|Cajero ATH Papeles Nal - Banco AV Villas|COLPATRIA|Bancolombia Cajero|Cajero ATH Calle 14 - Banco AV Villas|Bancolombia Cajero|Davivienda Carrera 10|Cajero Banco De Bogotá|Cajero ATH Direccion Admon Judicial (Clle 14) - Banco Popular|Cajero ATH Casur (Calle 14) - Banco Popular|Cajero Ath Kr 7 Cl 13|Cajero ATH Carrera Octava (Principal) - Banco Popular|cajero banco popular|Bancolombia Cajero|Cajero Automático Banco Caja Social";0;3;2;9;1;0;1;1;0;0;0;0
"68";534;"ATM Servibanca|Cajero Davivienda|Cajero Ath Centro|Cajero ATH Papeles Nal - Banco AV Villas|COLPATRIA|Bancolombia Cajero|Cajero ATH Calle 14 - Banco AV Villas|Bancolombia Cajero|Davivienda Carrera 10|Cajero Banco De Bogotá|Cajero ATH Direccion Admon Judicial (Clle 14) - Banco Popular|Cajero ATH Casur (Calle 14) - Banco Popular|Cajero Ath Kr 7 Cl 13|Cajero ATH Carrera Octava (Principal) - Banco Popular|cajero banco popular|Bancolombia Cajero|Cajero Automático Banco Caja Social";0;3;2;9;1;0;1;1;0;0;0;0
"69";530;"Banco de Bogotá Cajero Automático|Cajero ath banco popular|Bancolombia Cajero|Cajero ATH Oficina Calle 18 I - Banco de Bogotá|Davivienda|Cajero ATH Avenida 19 - Banco AV Villas|ATM Servibanca|Itaú|Cajero ATH Oficina Avenida 19 I - Banco de Bogotá|Bancolombia Cajero|Cajero Av Villas Las Nieves|cajero banco caja social|Cajero ATH Oficina Avenida 19 II - Banco de Bogotá|Cajero ATH Principal II - Banco Popular|Cajero ATH Carrera Octava (Principal) - Banco Popular|Cajero Automático Red Aval|Banco Popular|Cajero Davivienda";0;2;2;11;1;0;0;1;1;0;0;0
"70";531;"Banco de Bogotá Cajero Automático|Cajero ath banco popular|Bancolombia Cajero|Cajero ATH Oficina Calle 18 I - Banco de Bogotá|Davivienda|Cajero ATH Avenida 19 - Banco AV Villas|ATM Servibanca|Itaú|Cajero ATH Oficina Avenida 19 I - Banco de Bogotá|Bancolombia Cajero|Cajero Av Villas Las Nieves|cajero banco caja social|Cajero ATH Oficina Avenida 19 II - Banco de Bogotá|Cajero ATH Principal II - Banco Popular|Cajero ATH Carrera Octava (Principal) - Banco Popular|Cajero Automático Red Aval|Banco Popular|Cajero Davivienda";0;2;2;11;1;0;0;1;1;0;0;0
"71";532;"Banco de Bogotá Cajero Automático|Cajero ath banco popular|Bancolombia Cajero|Cajero ATH Oficina Calle 18 I - Banco de Bogotá|Davivienda|Cajero ATH Avenida 19 - Banco AV Villas|ATM Servibanca|Itaú|Cajero ATH Oficina Avenida 19 I - Banco de Bogotá|Bancolombia Cajero|Cajero Av Villas Las Nieves|cajero banco caja social|Cajero ATH Oficina Avenida 19 II - Banco de Bogotá|Cajero ATH Principal II - Banco Popular|Cajero ATH Carrera Octava (Principal) - Banco Popular|Cajero Automático Red Aval|Banco Popular|Cajero Davivienda";0;2;2;11;1;0;0;1;1;0;0;0
"72";31;"Bancolombia Cajero|Cajeros ATH|Bancolombia Cajero|Cajero ATH Spr_Gran_Mg - Banco AV Villas|Cajero ATH Del Norte - Banco Popular|Cajero Automático Servibanca SUPERINTER|Cajero ATH Oficina Avenida De Las Americas I - Banco de Bogotá|Cajero Automático Red Aval|ATH - Banco Popular|Athena Bitcoin ATM|Cajero ATH Super Inter Pasarela I - Banco de Bogotá|Cajero Automático Red Aval|Cajero Av Villas Av2norte Cl24|Servibanca|Colpatria Clinica Uribe Uribe ATM|Cajero davivienda|Bancolombia Cajero";0;3;1;10;0;0;1;2;0;0;0;0
"73";600;"Bancolombia Cajero|Cajero Davivienda|Davivienda|Cajero Banco de Bogotá Avenida Cero|Banco de Bogotá|Bancolombia Cajero|CAJERO ATM BANCOLOMBIA|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Banco Corpbanca Ventura Plaza|Cajero Automático Banco Colpatria|Bancolombia Cajero|Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia";0;8;2;6;0;0;1;0;0;0;0;1
"74";601;"Bancolombia Cajero|Cajero Davivienda|Davivienda|Cajero Banco de Bogotá Avenida Cero|Banco de Bogotá|Bancolombia Cajero|CAJERO ATM BANCOLOMBIA|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Banco Corpbanca Ventura Plaza|Cajero Automático Banco Colpatria|Bancolombia Cajero|Bancolombia Cajero|Bancolombia Cajero|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia";0;8;2;6;0;0;1;0;0;0;0;1
"75";11;"Bancolombia Cajero|ATM Colpatria|ATM Servibanca|Cajero Davivienda|Bancolombia Cajero|Cajero ATH Porciuncula - Banco AV Villas|Cajero Automatico Davivienda Centro Comercial Av Chile|Cajero Citibank Av Chile|Cajero ATH Oficina Quinta Camacho II - Banco de Bogotá|Cajero ATH Centro De Pagos Calle 73 I - Banco de Bogotá|Cajero Servibanca Coomeva Av Chile|Bancolombia Cajero|Bancolombia Cajero|ATH ATM Quinta Camacho Office I - Banco de Bogota|Bancolombia Cajero|Davivienda La Porciuncula|Cajero ATH Federacion Nacional De Cafeteros I - Banco de Bogotá|Bancolombia Cajero";0;6;3;5;0;1;1;2;0;0;0;0
"76";15;"Bancolombia Cajero|ATM Colpatria|ATM Servibanca|Cajero Davivienda|Bancolombia Cajero|Cajero ATH Porciuncula - Banco AV Villas|Cajero Automatico Davivienda Centro Comercial Av Chile|Cajero Citibank Av Chile|Cajero ATH Oficina Quinta Camacho II - Banco de Bogotá|Cajero ATH Centro De Pagos Calle 73 I - Banco de Bogotá|Cajero Servibanca Coomeva Av Chile|Bancolombia Cajero|Bancolombia Cajero|ATH ATM Quinta Camacho Office I - Banco de Bogota|Bancolombia Cajero|Davivienda La Porciuncula|Cajero ATH Federacion Nacional De Cafeteros I - Banco de Bogotá|Bancolombia Cajero";0;6;3;5;0;1;1;2;0;0;0;0
"77";169;"Colpatria Clinica Uribe Uribe ATM|Cajero ATH Oficina Centro Comercial Del Norte I - Banco de Bogotá|ATH - Banco Popular|Cajero ATH Del Norte - Banco Popular|Bancolombia Cajero|Cajero davivienda|Bancolombia Corresponsal Bancario|Cajeros ATH|Cajero Automático ServiBanca|Bancolombia Cajero|Cajero ATH Spr_Gran_Mg - Banco AV Villas|Cajero Automático Servibanca SUPERINTER|Athena Bitcoin ATM|Banco Popular ATM|cajero automatico av villas|Bancolombia Cajero|Cajero ATH Carvajal Cali I - Banco de Bogotá|Cajero Automático Red Aval|Cajero ATH La 14 Avenida Sexta - Banco de Occidente";0;4;1;11;0;0;1;2;0;0;0;0
"78";677;"Bancolombia Cajero|Cajero Davivienda|Cajero ATH Coonfie Neiva I - Banco de Bogotá|Cajero Automático Red Aval|Cajero Automático Banco Colpatria|Bancolombia Cajero|Bancolombia Cajero|Cajero Banco Caja Social|Bancolombia Cajero|ATM Davivienda|Cajero ATH Exito Neiva La Toma I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Bancolombia Cajero|Davivienda Neiva Centro.|Cajero ATH Oficina Neiva Calle Septima II - Banco de Bogotá|COLPATRIA Scotiabank|Bancolombia Cajero Multifuncional";0;7;3;4;1;0;2;0;0;0;0;0
"79";78;"Bancolombia Cajero|Cajero ATH Oficina Centro Comercial Cañaveral I - Banco de Bogotá|Bancolombia Cajero|Cajero ATH San Francisco (Bucaramanga) - Banco Popular|Cajero Automático Red Aval|Cajero Automático Red Aval";0;2;0;4;0;0;0;0;0;0;0;0
"80";1326;"Bancolombia Cajero|Cajero ATH Comfacauca - Banco AV Villas|Cajero Automático Banco Colpatria|Cajero ATH Oficina Calle De La Herreria I - Banco de Bogotá|Cajero Banco Caja Social|Cajero Automático Red Aval|Banco AV Villas|Cajero ATH Barrio Modelo - Banco Popular|Cajero ATH Popayan II - Banco Popular|Cajero Banco de Occidente Red Aval|Cajero Automático - Servibanca|Cajero Davivienda Popayán Centro|Bancolombia Cajero|Cajero Automático Banco Caja Social|Servibanca ath|Cajero ATH - Banco Popular|COLPATRIA Scotiabank|Cajero ATH Oficina Popayan I - Banco de Bogotá|Cajero Automático Banco Caja Social";0;2;1;10;3;0;2;1;0;0;0;0
"81";279;"servibanca|Bancolombia Cajero|CAJERO ATH|Cajero Davivienda Cl54|Cajero Servibanca La Candelaria|Cajeros Bancolombia|Bancolombia Cajero|cajero banco popular|Bancolombia Cajero|CorpBanca Bank ATM|Cajero ATH La Playa Medellin - Banco AV Villas|Cajero ATH Olimpica Colombia I - Banco de Bogotá|Cajero ATH Estación Metro Parque Berrio Sur I - Banco de Bogotá|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH|banco popular CAJERO automático";0;6;1;7;0;0;0;2;0;0;0;1
"82";597;"Cajero ATH Banco AV Villas|Bancolombia Corresponsal Bancario";0;1;0;1;0;0;0;0;0;0;0;0
"83";598;"Cajero ATH Banco AV Villas|Bancolombia Corresponsal Bancario";0;1;0;1;0;0;0;0;0;0;0;0
"84";877;"Bancolombia Cajero|Cajero Colpatria La Gran Estación|Cajero ATH AVIanca Cav I - Banco de Bogotá|Banco Caja Social|Bancolombia Cajero Multifuncional|Cajero ATH Oficina Ciudad Empresarial S. A. - Banco de Occidente|Cajero ATH Dirección General Policía Nacional - Banco Popular|Cajero Davivienda Gran Estación|ATM Servibanca|Cajero Automático Red Aval|Cajero Automático Red Aval|ATM Servibanca|Cajero automático Banco Caja Social|Banco de Bogot|Davivienda ATMs|Ath Banco Popular|Cajero Servibanca Av Esperanza Kr 59|Athena Bitcoin ATM";0;2;2;8;2;0;1;3;0;0;0;0
"85";318;"0";0;0;0;0;0;0;0;0;0;0;0;0
"86";1253;"Cajero Automatico Servibanca|ATM Davivienda|Bancolombia Cajero|Cajero automatico servibanca|cajero servibanca|Bancolombia Cajero|Cajero Automático Bancolombia|Cajero ATH Santa Marta|Cajero Av Villas Exito La 22|Cajero ATH. Banco De Occidente|Bancolombia Corresponsal Bancario|Cajero Servibanca|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Red Aval|Bancolombia Cajero|Cajero AV. Villas Centro Santa Marta|Cajero ATH Supermercado San Jose I - Banco de Bogotá|Cajero ATH Olimpica Sao Santa Marta I - Banco de Bogotá|Bancolombia Cajero";0;6;1;8;1;0;0;4;0;0;0;0
"87";1171;"Cajero ATH Clinica Colsubsidio Calle 67 I - Banco de Bogotá|Bancolombia Cajero|Bank of Bogota|Cajero Automático Servibanca Compensar|Cajero Davivienda|Cajero Ath Cl 67 Kr 10|Davivienda Lourdes|Bancolombia Cajero|Cajero Servivanca|Davivienda|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Automático Red Aval|Cajero Davivienda Cl 67 Kr 13|ATM Servibanca|Cajero Bitcoin|Cajero ATH Tecnologico Chapinero III - Banco Popular|ATM Banco de Bogotá|Bancolombia Cajero";0;4;4;7;0;0;0;3;0;0;0;1
"88";625;"Cajero Davivienda|Bancolombia Cajero|Cajero Automático Banco Popular|Davivienda Barbosa.|Bancolombia Sucursal|Cajero Banco Popular ATH|Bancolombia Corresponsal Bancario|Banco Popular|Banco Agrario|Cajero Automático Banco de Bogota|Servibanca|Coomuldesa|Financiera Comultrasan|EFECTY SANTANDER TERMINAL DE TRANSPORTE|EFECTY SANTANDER CARRERA 9";0;3;2;4;0;0;0;1;0;1;0;4
"89";626;"Bancolombia Cajero|Cajero Automático Servibanca|Cajero ATH Barrancabermeja - Banco Popular|Bancolombia Corresponsal Bancario|Cajero ATH Extension De Caja Universidad Pontificia Bolivariana I|Cajero ATH Principal Barrancabermeja - Banco AV Villas|Cajero ATH Oficina Parque Uribe Barrancabermeja I - Banco de Bogotá|Cajero Automático Banco de Bogota|Cajero ATH Tecnologico Barrancabermeja II - Banco Popular|Cajero Automático Banco AV Villas|Cajero ATH Oficina Barrancabermeja - Banco de Occidente|Banco Popular Barrancabermeja|Banco Caja Social|Cajero Automático Banco de Bogota|Cajero Automático Banco Caja Social|Banco Av Villas|Bancolombia";0;3;0;11;2;0;0;1;0;0;0;0
"90";28;"Bancolombia Corresponsal Bancario|Cajero ATM Parque A La VIda I (B/Bermeja) - Banco Popular|Cajero ATH Exito Barrancabermeja II - Banco de Bogotá|Cajero ATH Barrio Colombia Barrancabermeja I - Banco de Bogotá|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero ATH La Quinta - Banco AV Villas|Servibanca";0;1;0;6;0;0;0;1;0;0;0;0
"91";25;"Bancolombia Corresponsal Bancario|Cajero ATM Parque A La VIda I (B/Bermeja) - Banco Popular|Cajero ATH Exito Barrancabermeja II - Banco de Bogotá|Cajero ATH Barrio Colombia Barrancabermeja I - Banco de Bogotá|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero ATH La Quinta - Banco AV Villas|Servibanca";0;1;0;6;0;0;0;1;0;0;0;0
"92";475;"Bancolombia Corresponsal Bancario|Cajero ATM Parque A La VIda I (B/Bermeja) - Banco Popular|Cajero ATH Exito Barrancabermeja II - Banco de Bogotá|Cajero ATH Barrio Colombia Barrancabermeja I - Banco de Bogotá|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero ATH La Quinta - Banco AV Villas|Servibanca";0;1;0;6;0;0;0;1;0;0;0;0
"93";627;"Bancolombia Cajero|Cajero Automático Servibanca|Cajero ATH Barrancabermeja - Banco Popular|Bancolombia Corresponsal Bancario|Cajero ATH Extension De Caja Universidad Pontificia Bolivariana I|Cajero ATH Principal Barrancabermeja - Banco AV Villas|Cajero ATH Oficina Parque Uribe Barrancabermeja I - Banco de Bogotá|Cajero Automático Banco de Bogota|Cajero ATH Tecnologico Barrancabermeja II - Banco Popular|Cajero Automático Banco AV Villas|Cajero ATH Oficina Barrancabermeja - Banco de Occidente|Banco Popular Barrancabermeja|Banco Caja Social|Cajero Automático Banco de Bogota|Cajero Automático Banco Caja Social|Banco Av Villas|Bancolombia";0;3;0;11;2;0;0;1;0;0;0;0
"94";317;"EFECTY BARRANCAS CALLE 11|NA|EFECTY BARRANCAS CALLE 11";0;0;0;0;0;0;0;0;0;0;0;1
"95";209;"EFECTY BARRANCAS CALLE 11|NA|EFECTY BARRANCAS CALLE 11";0;0;0;0;0;0;0;0;0;0;0;1
"96";282;"Cajero ATH Oficina Centro Comercial Bulevar Niza I - Banco de Bogotá|Cajero ATH Centro Comercial Salitre Plaza III - Banco de Bogotá|ATH ATM Cencosud Bulevar Niza I - Banco de Bogota|Scotiabank Colpatria|Bancolombia Cajero|Cajero Davivienda Bulevar Niza|Cajero Servibanca, Cc Bulevar Niza|Cajero Bancolombia Niza|Itaú|Cajero ATH Niza - Banco AV Villas|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Centro Comercial Bulevar Niza II - Banco de Bogotá|Cajero Citibank|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero Automático Red Aval";0;3;1;7;1;1;1;1;1;0;0;0
"97";1247;"Bancolombia Corresponsal Bancario|ATM ATH|Cajero ATH Oficina Clinica Meta I - Banco de Bogotá|Cajero Automático Banco Caja Social|Banco Caja Social|Cajero ATH El Barzal - Banco AV Villas|Cajero ATH Centro De Pagos Avenida 40 I - Banco de Bogotá|Cajero Davivienda Unicentro Villavicencio|Bancolombia Corresponsal Bancario|Cajero Automático Banco Caja Social|Bancolombia Cajero|Cajero ATH - Unicentro Villavicencio|Cajero Automático Banco Colpatria|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero Automático Banco AV Villas";0;3;1;10;3;0;1;0;0;0;0;0
"98";479;"Bancolombia Corresponsal Bancario|BANCOLOMBIA COVEÑAS|Movil Red Coveñas|Éxito express Costa Azul";0;2;0;0;0;0;0;0;0;0;0;2
"99";355;"Cajero Automático Red Aval|NA|Cajero Automático Red Aval";0;0;0;1;0;0;0;0;0;0;0;0
"100";355;"Bancolombia Cajero|CAJERO AUTOMATICO DAVIVIENDA|Bancolombia Cajero|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Terminal Maritimo I - Banco Popular|Cajero Automático Red Aval";0;4;1;2;0;0;0;0;0;0;0;0
"101";866;"Cajero Automático Red Aval|NA|Cajero Automático Red Aval";0;0;0;1;0;0;0;0;0;0;0;0
"102";866;"Bancolombia Cajero|CAJERO AUTOMATICO DAVIVIENDA|Bancolombia Cajero|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Terminal Maritimo I - Banco Popular|Cajero Automático Red Aval";0;4;1;2;0;0;0;0;0;0;0;0
"103";1637;"Bancolombia Cajero|Cajero Automático servibanca|Cajero Banco Caja Social Plaza Caicedo|Cajero Servibanca|Bancolombia Cajero|COLPATRIA|Cajero ath Banco popular|Cajero banco av villas|servibanca|Cajero Davivienda|Cajero Servibanca|Bancolombia Cajero Multifuncional|Cajero ATH Centro Comercial El Tesoro - Banco de Occidente|Cajero ath banco av villas|Itaú|Bancolombia Cajero";0;4;1;4;1;0;1;4;1;0;0;0
"104";1611;"Bancolombia Cajero|Cajero Bancolombia|Banco Agrario de Colombia|Cajero ATH Oficina Bello I - Banco de Bogotá|Bancolombia Cajero|Bancolombia Cajero Multifuncional|Bancolombia Cajero|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero servibanca|Davivienda|Cajero ATH Tecnologico Bello II - Banco Popular|Cajero Banco de Bogotá Bello|Cajero Automático Banco Caja Social|Cajero ATH Cotrafa Bello I - Banco de Bogotá|Cajero ATH Tecnológico Bello I - Banco Popular|Cajero Automático Banco de Bogota|Cajero ATH Cotrafa Fabricato I - Banco de Bogotá";0;5;1;9;1;0;0;1;0;1;0;0
"105";1160;"Bancolombia Corresponsal Bancario|Bancolombia Corresponsal Bancario|Banco Davivienda|Banco caja social|Cajero ATH Oficina Ariari Granada I - Banco de Bogotá|Cajero Automático Banco de Bogota|Banco Caja Social Granada Meta|Banco Agrario De Colombia|Banco De Bogota|Banco Popular Granada|Banco de Bogotá|Bancompartir|Multipagas";0;2;1;5;2;0;0;0;0;1;0;2
"106";1278;"0";0;0;0;0;0;0;0;0;0;0;0;0
"107";988;"Cajero ATH Palacio De Justicia Cali - Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco de Bogota|Banco de Bogotá Oficina El Pórtico";0;0;0;3;1;0;0;0;0;0;0;0
"108";1330;"Cajero ATH Batallon Espro Nilo I - Banco de Bogotá|Cajero Automático Banco de Bogota";0;0;0;2;0;0;0;0;0;0;0;0
"109";1499;"0";0;0;0;0;0;0;0;0;0;0;0;0
"110";672;"0";0;0;0;0;0;0;0;0;0;0;0;0
"111";1109;"0";0;0;0;0;0;0;0;0;0;0;0;0
"112";1455;"0";0;0;0;0;0;0;0;0;0;0;0;0
"113";916;"0";0;0;0;0;0;0;0;0;0;0;0;0
"114";1514;"0";0;0;0;0;0;0;0;0;0;0;0;0
"115";1623;"Bancolombia Cajero|NA|Bancolombia Cajero";0;1;0;0;0;0;0;0;0;0;0;0
"116";1521;"0";0;0;0;0;0;0;0;0;0;0;0;0
"117";1614;"Cajero ATH Oficina Fonseca - Banco De Bogotá|Bancolombia Cajero|Banco De Bogotá - Oficina Fonseca|Movil Red Fonseca Guajira|Supertienda Olímpica|EFECTY FONSECA CARRERA 18|COOTRACERREJON";0;1;0;2;0;0;0;0;0;0;0;4
"118";1104;"Banco Popular|Cajero ATH San Miguel Metroparking (Av 5) - Banco Popular|Cajero ATH Calle 14 - Banco AV Villas|Cajero ATH Tecnologico Ibague III - Banco Popular|Cajero Colpatria|ATM ATH|CorpBanca Bank ATM|Bancolombia Cajero|ATH Cajero Banco de Bogotá|Banco Popular ATH Cajeros Automàticos|Bancolombia Cajero Multifuncional|Cajero ATH Tecnologico Ibague I - Banco Popular|Bancolombia Cajero Multifuncional|Banco Occidente|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social";0;3;0;9;1;0;2;0;0;0;0;1
"119";1520;"0";0;0;0;0;0;0;0;0;0;0;0;0
"120";660;"Cajero ATH VIllaVIcencio - Banco Popular|Servibanca|Cajeros Automáticos ATH|Bancolombia Cajero Multifuncional|CAJERO BANCOLOMBIA CENTRO DE PAGOS|Davivienda ATM|Cajero ATH Banco de Bogotá|Bancolombia Cajero Multifuncional|Cajero ATH Oficina Centro VIllaVIcencio I - Banco de Bogotá|Cajero ATH Tecnologico VIllaVIcencio I - Banco Popular|Cajero ATH Carrera 31 Los Centauros 2 - Banco AV Villas|Bancolombia Corresponsal Bancario|Cajero ATH Banco de Occidente|Cajero ATH Banco de Bogotá|Cajero ATH Tecnologico VIllaVIcencio II - Banco Popular|Cajero multifuncinal|Bancolombia Cajero";0;5;1;9;0;0;0;1;0;0;0;1
"121";682;"Bancolombia Cajero|NA|Bancolombia Cajero";0;1;0;0;0;0;0;0;0;0;0;0
"122";1384;"0";0;0;0;0;0;0;0;0;0;0;0;0
"123";1662;"Bancolombia Cajero|NA|Bancolombia Cajero";0;1;0;0;0;0;0;0;0;0;0;0
"124";26;"ATMS AV VILLAS|Cajero ATH Tecnologico San Martin II - Banco Popular|Bancolombia Cajero|Cajero ATH Oci_Profamilia - Banco AV Villas|cajero banco de occidente|Cajero Servibanca ATM SanMartín|I ATH ATM Office International Center - Banco de Bogota|Cajero Citibank|Cajero ATH Tecnologico San Martin I - Banco Popular|Cajero Bit Coin|Cajero Automático Servibanca|Cajero Automático Red Aval|Cajero Automático Red Aval|Cajero Banco Caja Social Bcsc Principal|Cajero Automático Red Aval|Cajero ATH Tecnologico Teusaquillo II - Banco Popular|Bancolombia Cajero";0;2;0;10;1;1;0;2;0;0;0;1
"125";334;"Banco Popular Belén|Bancolombia Cajero|Cajero Servibanca Belén Parque|ATM ath Banco de Bogota|DAVIVIENDA|Cajero ATH Belen - Banco Popular|Cajero ATH Exito Belen I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Cajero Banco Caja Social|Cajero Automático Red Aval|Bancolombia Cajero|DAVIVIENDA";0;3;2;5;1;0;0;1;0;0;0;0
"126";885;"Banco Popular Belén|Bancolombia Cajero|Cajero Servibanca Belén Parque|ATM ath Banco de Bogota|DAVIVIENDA|Cajero ATH Belen - Banco Popular|Cajero ATH Exito Belen I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Cajero Banco Caja Social|Cajero Automático Red Aval|Bancolombia Cajero|DAVIVIENDA";0;3;2;5;1;0;0;1;0;0;0;0
"127";230;"Bancolombia Cajero Multifuncional|Cajero servibanca|Banco Agrario de Colombia|Davivienda|Cajero ATH Oficina Bello I - Banco de Bogotá|Cajero ATH Centro De Pagos Bello I - Banco de Bogotá|Cajero Banco de Bogotá Bello|Cajero ATH Cotrafa Bello I - Banco de Bogotá|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero ATH Cotrafa Fabricato I - Banco de Bogotá|Cajero ATH Tecnologico Bello II - Banco Popular|Bancolombia Cajero|Bancolombia Cajero|Cajero Automatico Bancolombia|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota";0;6;1;9;1;0;0;1;0;1;0;0
"128";367;"Bancolombia Cajero Multifuncional|Cajero servibanca|Banco Agrario de Colombia|Davivienda|Cajero ATH Oficina Bello I - Banco de Bogotá|Cajero ATH Centro De Pagos Bello I - Banco de Bogotá|Cajero Banco de Bogotá Bello|Cajero ATH Cotrafa Bello I - Banco de Bogotá|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero ATH Cotrafa Fabricato I - Banco de Bogotá|Cajero ATH Tecnologico Bello II - Banco Popular|Bancolombia Cajero|Bancolombia Cajero|Cajero Automatico Bancolombia|Cajero Automático Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota";0;6;1;9;1;0;0;1;0;1;0;0
